date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-07-30,29.1,,33.1,,,,,,,
2016-07-31,30.1,27.3,34.8,,,,,,,
2016-08-01,31.1,27.8,35.4,,,,,,,
2016-08-02,30.8,28.2,35.3,,,,,,,
2016-08-03,29.6,,33.8,26.4,,,,,,
2016-08-04,30.6,26.4,34.5,7.1,,,,,,
2016-08-05,28.7,,32.8,19.6,,,,,,
2016-08-06,29.1,25.6,34.3,39.6,,,,,,
2016-08-07,27.9,25.5,32.3,32,,,,,,
2016-08-08,29.7,25.6,34.4,30.5,,,,,,
2016-08-09,29.1,,34.4,16.8,,,,,,
2016-08-10,29.8,26.2,35.3,9.4,,,,,,
2016-08-11,28.7,,34.3,32.5,,,,,,
2016-08-12,30,26.7,33.7,0.5,,,,,,
2016-08-13,29.7,27.1,33.2,0,,,,,,
2016-08-14,29.4,,33.4,4.3,,,,,,
2016-08-15,28.9,26.7,32.4,6.9,,,,,,
2016-08-16,30.6,,33.2,2.5,,,,,,
2016-08-17,30.6,27.2,35.3,0,,,,,,
2016-08-18,29.4,,34.9,9.9,,,,,,
2016-08-19,29.9,25.5,32.3,2.3,,,,,,
2016-08-20,30.7,,34.3,,,,,,,
2016-08-21,30.2,26.9,35,0.5,,,,,,
2016-08-22,31.3,27.6,35.3,,,,,,,
2016-08-23,29.9,,35.4,31,,,,,,
2016-08-24,29.5,,35.1,51.3,,,,,,
2016-08-25,28.9,24.7,34.5,49.3,,,,,,
2016-08-26,30,25.7,34.7,1.5,,,,,,
2016-08-27,30.1,,34,3.6,,,,,,
2016-08-28,29.2,26.4,32.7,6.1,,,,,,
2016-08-29,28.8,,32.8,4.8,,,,,,
2016-08-30,29.3,26.3,33.6,4.6,,,,,,
2016-08-31,28.7,26.8,34.3,5.6,,,,,,
2016-09-01,29.1,26.9,33.6,4.6,,,,,,
2016-09-02,29.3,,34.6,3.6,,,,,,
2016-09-03,29.9,26.7,34,,,,,,,
2016-09-04,29.3,27.4,33,0.5,,,,,,
2016-09-05,30,27.1,34.9,,,,,,,
2016-09-06,29.8,,35.5,38.4,,,,,,
2016-09-07,28.5,25.4,34.1,6.6,,,,,,
2016-09-08,28.6,,33.7,14.7,,,,,,
2016-09-09,29.8,25.1,34.7,13.7,,,,,,
2016-09-10,30,26.9,34.6,0,,,,,,
2016-09-11,29.2,,34,5.6,,,,,,
2016-09-12,27.4,25.5,31.6,20.6,,,,,,
2016-09-13,27,,30.3,36.6,,,,,,
2016-09-14,28.1,25.5,31.5,1.3,,,,,,
2016-09-15,29.2,25.5,33,0.5,,,,,,
2016-09-16,30.4,26.2,33.5,,,,,,,
2016-09-17,29.7,,34.7,7.1,,,,,,
2016-09-18,28.9,,33.5,14,,,,,,
2016-09-19,28.6,25,35.3,39.1,,,,,,
2016-09-20,26.4,,29.8,12.7,,,,,,
2016-09-21,26.6,,,91.7,,,,,,
2016-09-22,27.8,24.8,34.3,0.5,,,,,,
2016-09-23,26.9,24.7,31.8,44.2,,,,,,
2016-09-24,28.1,25.8,32.4,1,,,,,,
2016-09-25,28.7,25,,0.5,,,,,,
2016-09-26,28.3,26,32.7,1,,,,,,
2016-09-27,28.6,25.7,33.2,11.2,,,,,,
2016-09-28,29.2,25.3,33.3,2.5,,,,,,
2016-09-29,29.8,26,34,0,,,,,,
2016-09-30,29.7,26,33.2,,,,,,,
2016-10-01,29.8,26.8,33.4,0.5,,,,,,
2016-10-02,28.8,26.8,32.8,47.5,,,,,,
2016-10-03,27.7,25.7,34.7,5.1,,,,,,
2016-10-04,28.6,25.8,34.3,0.8,,,,,,
2016-10-05,27.7,25.4,32.1,7.1,,,,,,
2016-10-06,27.6,,32.4,3.8,,,,,,
2016-10-07,28.7,25.4,33.2,1,,,,,,
2016-10-08,28.2,,33.2,14.7,,,,,,
2016-10-09,27.5,,33.7,19.8,,,,,,
2016-10-10,29.5,25.4,34.8,1.5,,,,,,
2016-10-11,29.2,27,33.5,1.5,,,,,,
2016-10-12,28.4,26.5,32.8,6.9,,,,,,
2016-10-13,29.8,26.4,33.3,0,,,,,,
2016-10-14,30.5,27.9,34,0,,,,,,
2016-10-15,30.3,27.7,33.6,0,,,,,,
2016-10-16,27,,30.2,27.7,,,,,,
2016-10-17,28.4,25.5,31.3,19.1,,,,,,
2016-10-18,29.1,26.3,32.8,0,,,,,,
2016-10-19,29.6,26.2,34.7,,,,,,,
2016-10-20,30,26.9,34.5,,,,,,,
2016-10-21,29.7,26.6,33.4,,,,,,,
2016-10-22,29.2,,33.6,12.4,,,,,,
2016-10-23,29.4,25.2,34.4,0.8,,,,,,
2016-10-24,29.6,25.4,34,33.3,,,,,,
2016-10-25,28.6,24.8,32,7.1,,,,,,
2016-10-26,28,25.8,32.5,4.1,,,,,,
2016-10-27,27.8,25.2,32.3,5.3,,,,,,
2016-10-28,28.2,,33.2,49.3,,,,,,
2016-10-29,27.9,24.2,32.2,16.3,,,,,,
2016-10-30,27.6,24.5,32.2,10.7,,,,,,
2016-10-31,26.6,24.5,32.5,,,,,,,
2016-11-01,29.2,25.7,34.3,,,,,,,
2016-11-02,28.4,,32.7,15.5,,,,,,
2016-11-03,27.4,25,30.3,0.3,,,,,,
2016-11-04,28.3,25.4,33.3,0,,,,,,
2016-11-05,29.1,25.8,33.8,,,,,,,
2016-11-06,29.2,26.7,32.9,0.5,,,,,,
2016-11-07,27.4,,31,9.4,,,,,,
2016-11-08,28,25,32,25.9,,,,,,
2016-11-09,28.2,25.7,31.6,0,,,,,,
2016-11-10,29.1,25.8,32.6,,,,,,,
2016-11-11,29.1,26,33.3,,,,,,,
2016-11-12,30.4,25.7,34.5,,,,,,,
2016-11-13,29.8,,33,,,,,,,
2016-11-14,31.2,26.7,35.5,,,,,,,
2016-11-15,30.8,,35.6,,,,,,,
2016-11-16,30.4,26.4,35,4.3,,,,,,
2016-11-17,30.5,26.6,35.4,0,,,,,,
2016-11-18,30.7,26.5,35.8,,,,,,,
2016-11-19,29.1,,34,29,,,,,,
2016-11-20,29.7,25.4,36.2,,,,,,,
2016-11-21,29.1,,33.3,5.8,,,,,,
2016-11-22,29.9,26.5,34.4,,,,,,,
2016-11-23,29.3,,33.3,1.3,,,,,,
2016-11-24,29.3,,34.3,6.4,,,,,,
2016-11-25,27.8,25.2,33.3,23.6,,,,,,
2016-11-26,29.7,26.1,33.4,,,,,,,
2016-11-27,29.6,,33.3,,,,,,,
2016-11-28,27.8,,31.9,,,,,,,
2016-11-29,28.2,23.8,32.7,,,,,,,
2016-11-30,28.1,24.7,31.8,,,,,,,
2016-12-01,27.7,24.2,34.2,,,,,,,
2016-12-02,28.2,25.4,34.5,,,,,,,
2016-12-03,27.6,25.3,32.3,,,,,,,
2016-12-04,28.6,25.3,33.5,,,,,,,
2016-12-05,28.4,25.3,32.2,,,,,,,
2016-12-06,27.4,,30.8,,,,,,,
2016-12-07,27.2,24.8,31.3,,,,,,,
2016-12-08,26.9,,29.8,,,,,,,
2016-12-09,27.8,23.7,33.3,,,,,,,
2016-12-10,27.9,24.1,32.8,,,,,,,
2016-12-11,27.7,23.5,31.7,,,,,,,
2016-12-12,27.8,24.2,31.8,,,,,,,
2016-12-13,27.6,23,32,,,,,,,
2016-12-14,27.9,24.5,32.3,,,,,,,
2016-12-15,27.6,25.4,29.4,,,,,,,
2016-12-16,26.2,,30.5,,,,,,,
2016-12-17,25.9,,32,,,,,,,
2016-12-18,27.3,22.4,33.2,,,,,,,
2016-12-19,28.4,22.4,34.6,,,,,,,
2016-12-20,28.9,,34.7,,,,,,,
2016-12-21,30,25.8,35.5,,,,,,,
2016-12-22,30,27.5,34.3,,,,,,,
2016-12-23,29.8,27,33.8,,,,,,,
2016-12-24,29.7,26.8,33.8,,,,,,,
2016-12-25,29.8,26,33.8,,,,,,,
2016-12-26,30.5,26.5,35,,,,,,,
2016-12-27,29.1,,36.2,,,,,,,
2016-12-28,26.2,,30.7,,,,,,,
2016-12-29,26,22.1,31.2,,,,,,,
2016-12-30,26.6,22.2,31.2,,,,,,,
2016-12-31,27.2,24.5,31,,,,,,,
2017-01-01,27.4,24.3,31.3,,,,,,,
2017-01-02,27.3,23.5,31,,,,,,,
2017-01-03,27.1,24.2,31.2,,,,,,,
2017-01-04,27.8,24.8,33.2,,,,,,,
2017-01-05,27.8,25.6,32.3,,,,,,,
2017-01-06,27.1,24.6,32,,,,,,,
2017-01-07,27.4,25.3,30.8,,,,,,,
2017-01-08,26.3,,29.4,0,,,,,,
2017-01-09,25.7,24.5,28.6,17,,,,,,
2017-01-10,25.8,24.2,31.7,26.2,,,,,,
2017-01-11,27.1,24.8,31.4,1.3,,,,,,
2017-01-12,27.6,25.3,31.5,0,,,,,,
2017-01-13,28.4,25.8,32.8,,,,,,,
2017-01-14,29,24.4,33.2,,,,,,,
2017-01-15,29.4,24.4,,,,,,,,
2017-01-16,28.8,,,0.5,,,,,,
2017-01-17,28.3,26.7,31.5,0.3,,,,,,
2017-01-18,28.9,24,33.6,,,,,,,
2017-01-19,29.7,,35.3,,,,,,,
2017-01-20,29.9,25.1,34.3,,,,,,,
2017-01-21,29.3,26,34.2,,,,,,,
2017-01-22,28.3,25.2,32.7,,,,,,,
2017-01-23,27.4,24.3,,,,,,,,
2017-01-24,27.4,24.1,,,,,,,,
2017-01-25,28.4,23.8,,,,,,,,
2017-01-26,28.2,24.8,31.7,,,,,,,
2017-01-27,28.7,25.3,33.8,,,,,,,
2017-01-28,27.2,24,33.1,,,,,,,
2017-01-29,27.8,22.8,32.8,,,,,,,
2017-01-30,29.2,24.4,33.5,,,,,,,
2017-01-31,28.2,24.2,33.8,,,,,,,
2017-02-01,29,24.4,35.3,,,,,,,
2017-02-02,28.7,24.7,34.2,,,,,,,
2017-02-03,26.9,25.1,29.7,,,,,,,
2017-02-04,29.1,24.5,35.4,,,,,,,
2017-02-05,29.6,24.7,36.1,,,,,,,
2017-02-06,28.7,24.2,36.6,,,,,,,
2017-02-07,29.5,25.2,36,,,,,,,
2017-02-08,28.5,,35,,,,,,,
2017-02-09,29.9,24.6,,,,,,,,
2017-02-10,29.6,,34.4,,,,,,,
2017-02-11,28.5,,34.2,,,,,,,
2017-02-12,26.8,22.9,32.8,,,,,,,
2017-02-13,26.4,21.9,31.7,,,,,,,
2017-02-14,26.9,22.8,,,,,,,,
2017-02-15,27.3,23.5,32.9,,,,,,,
2017-02-16,28.1,23.5,33.4,,,,,,,
2017-02-17,29.1,24,35.4,,,,,,,
2017-02-18,29.2,24.3,35.3,,,,,,,
2017-02-19,29.2,24.8,35,,,,,,,
2017-02-20,29.2,25.2,34.5,,,,,,,
2017-02-21,29.7,26.4,35.5,,,,,,,
2017-02-22,29.4,26.8,34.5,,,,,,,
2017-02-23,30.3,27,35.8,,,,,,,
2017-02-24,29.7,27.2,35,,,,,,,
2017-02-25,29.6,27.3,34.5,,,,,,,
2017-02-26,29.7,,34.3,,,,,,,
2017-02-27,30.2,27,35,,,,,,,
2017-02-28,30.4,26.2,35.8,,,,,,,
2017-03-01,30.8,,36.5,,,,,,,
2017-03-02,29.5,,35.2,,,,,,,
2017-03-03,30.3,25.6,35.4,,,,,,,
2017-03-04,29.8,26.8,35.7,,,,,,,
2017-03-05,29.7,26.8,34.6,,,,,,,
2017-03-06,30.2,27.3,35.8,,,,,,,
2017-03-07,30.1,27.2,34.8,,,,,,,
2017-03-08,29.9,,34.9,,,,,,,
2017-03-09,29.4,,33.8,,,,,,,
2017-03-10,29.6,27.2,34.6,,,,,,,
2017-03-11,29.7,26.9,34.6,,,,,,,
2017-03-12,30.3,27.2,35.8,,,,,,,
2017-03-13,31.1,27.4,37.2,,,,,,,
2017-03-14,30.4,27.4,,,,,,,,
2017-03-15,30.5,27.6,35.4,,,,,,,
2017-03-16,30.4,,35.5,,,,,,,
2017-03-17,30.1,27.6,36.3,0.8,,,,,,
2017-03-18,30.1,24.7,35.2,,,,,,,
2017-03-19,30.5,,35.4,,,,,,,
2017-03-20,30.2,27.4,35.3,,,,,,,
2017-03-21,31.2,28,37.5,,,,,,,
2017-03-22,31.2,28,37.1,,,,,,,
2017-03-23,30.9,28.2,36.2,,,,,,,
2017-03-24,30.6,,34.3,,,,,,,
2017-03-25,31.5,27.8,36.8,,,,,,,
2017-03-26,30.8,,36.8,,,,,,,
2017-03-27,26.8,24.6,29.6,23.9,,,,,,
2017-03-28,30,24.7,34.4,5.1,,,,,,
2017-03-29,29.2,27.5,34.2,2,,,,,,
2017-03-30,30.6,26.9,35.7,,,,,,,
2017-03-31,30.6,27,35.4,17.3,,,,,,
2017-04-01,28,23.5,33.8,63,,,,,,
2017-04-02,28.6,25.6,34.3,6.4,,,,,,
2017-04-03,29.7,25.6,34.9,,,,,,,
2017-04-04,28.6,,34.7,1.3,,,,,,
2017-04-05,29.3,25.7,35,0.8,,,,,,
2017-04-06,29.2,27,34,0,,,,,,
2017-04-07,29.8,26.7,35,0,,,,,,
2017-04-08,30.2,27.7,35.3,,,,,,,
2017-04-09,30.8,28.2,34.8,,,,,,,
2017-04-10,31.1,28.3,,,,,,,,
2017-04-11,31,,36.2,,,,,,,
2017-04-12,31.1,28.2,36.2,,,,,,,
2017-04-13,30.8,,36.4,,,,,,,
2017-04-14,30.8,27.3,,,,,,,,
2017-04-15,30.4,27.9,35.3,,,,,,,
2017-04-16,30.4,28.2,34.3,,,,,,,
2017-04-17,29.8,28,33.1,,,,,,,
2017-04-18,31.2,27.7,36.4,,,,,,,
2017-04-19,31.5,28.4,36.6,,,,,,,
2017-04-20,31.8,28.4,36.7,,,,,,,
2017-04-21,32.1,28.3,37.7,,,,,,,
2017-04-22,31.9,27.4,38.2,,,,,,,
2017-04-23,32.6,28.9,38.6,,,,,,,
2017-04-24,32.4,29.4,37.7,,,,,,,
2017-04-25,32.6,29.3,39.1,,,,,,,
2017-04-26,31.9,29.4,37.6,2.3,,,,,,
2017-04-27,31.9,27.5,37.8,0.5,,,,,,
2017-04-28,30.4,,36.6,0,,,,,,
2017-04-29,29.9,26.3,34.8,2.5,,,,,,
2017-04-30,31.4,27.7,36.5,,,,,,,
2017-05-01,32,28.8,36.3,,,,,,,
2017-05-02,32.4,,37.4,,,,,,,
2017-05-03,31.8,29.7,35.5,,,,,,,
2017-05-04,31.9,,36.8,,,,,,,
2017-05-05,28.4,23.6,33.6,27.7,,,,,,
2017-05-06,30.3,,35.5,0.5,,,,,,
2017-05-07,30.6,25,34.8,3.3,,,,,,
2017-05-08,30.5,27.8,35.2,0,,,,,,
2017-05-09,31.1,27.8,36,,,,,,,
2017-05-10,28.4,27,34.6,8.4,,,,,,
2017-05-11,29.9,26.6,35.4,1.8,,,,,,
2017-05-12,27.6,26,31.6,30.5,,,,,,
2017-05-13,28.8,26.3,33.6,9.1,,,,,,
2017-05-14,29.3,26,34.2,2,,,,,,
2017-05-15,30,27,34.6,0,,,,,,
2017-05-16,28.1,25.3,33.4,122.2,,,,,,
2017-05-17,27.7,25.7,29.8,26.9,,,,,,
2017-05-18,30.6,27,34.5,1.3,,,,,,
2017-05-19,27.8,,33.4,51.1,,,,,,
2017-05-20,31.4,26,35.8,4.3,,,,,,
2017-05-21,31.7,27,,0,,,,,,
2017-05-22,32.3,28,37.5,,,,,,,
2017-05-23,31.1,,35.7,,,,,,,
2017-05-24,28.9,,36.5,72.4,,,,,,
2017-05-25,28.9,24.1,33.9,17.3,,,,,,
2017-05-26,27.9,,32.8,7.4,,,,,,
2017-05-27,27.9,26.1,32.6,54.4,,,,,,
2017-05-28,29.1,25.8,32.3,0,,,,,,
2017-05-29,29,26,,7.6,,,,,,
2017-05-30,27.7,,31.3,39.6,,,,,,
2017-05-31,29.9,26.5,34.2,2.3,,,,,,
2017-06-01,30.5,27.6,34,0,,,,,,
2017-06-02,30.9,27.7,34.7,,,,,,,
2017-06-03,30.4,,34.8,,,,,,,
2017-06-04,29.3,25,,23.1,,,,,,
2017-06-05,29.8,,34.8,0,,,,,,
2017-06-06,29.2,26.6,34.2,5.1,,,,,,
2017-06-07,28.9,,33.3,9.1,,,,,,
2017-06-08,29.1,24.8,,,,,,,,
2017-06-09,29.6,28,33.4,3.6,,,,,,
2017-06-10,29.5,,34.3,29.5,,,,,,
2017-06-11,29.7,27.1,33.4,0.3,,,,,,
2017-06-12,30,27,33.9,0,,,,,,
2017-06-13,31.2,26.7,34.5,,,,,,,
2017-06-14,30.3,26.8,34.4,0.3,,,,,,
2017-06-15,30.7,27.4,34.8,0,,,,,,
2017-06-16,31.8,27.8,36.6,,,,,,,
2017-06-17,31.5,,36,,,,,,,
2017-06-18,30,,34.7,7.1,,,,,,
2017-06-19,29.3,,34.6,5.8,,,,,,
2017-06-20,29.3,25.6,,6.9,,,,,,
2017-06-21,27.8,,34,23.4,,,,,,
2017-06-22,28.1,23.8,32.6,23.9,,,,,,
2017-06-23,29.4,25.3,,4.6,,,,,,
2017-06-24,29.6,26.7,35.2,14,,,,,,
2017-06-25,30,26.1,33.8,,,,,,,
2017-06-26,29.9,27,33.8,,,,,,,
2017-06-27,30.1,,34.7,,,,,,,
2017-06-28,30,24.8,35.3,27.7,,,,,,
2017-06-29,29.6,24.7,32.8,29.5,,,,,,
2017-06-30,27.7,,32.4,15.5,,,,,,
2017-07-01,29.3,25,34,7.1,,,,,,
2017-07-02,29.5,26.7,,0,,,,,,
2017-07-03,28.3,,,7.4,,,,,,
2017-07-04,27.7,,32.7,26.9,,,,,,
2017-07-05,29.2,25.3,32.3,0.3,,,,,,
2017-07-06,28.5,,34.2,45.2,,,,,,
2017-07-07,27.8,,33.7,19.1,,,,,,
2017-07-08,28.8,24.2,32,13.5,,,,,,
2017-07-09,29.5,25.5,33.7,3.8,,,,,,
2017-07-10,28.8,25.3,32.7,7.1,,,,,,
2017-07-11,28.7,,33.8,55.4,,,,,,
2017-07-12,27.6,24.8,,11.9,,,,,,
2017-07-13,29.2,25.2,,2.3,,,,,,
2017-07-14,28.7,,32.6,0,,,,,,
2017-07-15,29.6,25.8,34.3,6.9,,,,,,
2017-07-16,29.4,27,32.4,,,,,,,
2017-07-17,28.8,27,31.8,0.5,,,,,,
2017-07-18,29,27,32.2,0,,,,,,
2017-07-19,27.5,,31.6,34.3,,,,,,
2017-07-20,27.9,24.6,33.2,3.8,,,,,,
2017-07-21,28.9,25.7,,0,,,,,,
2017-07-22,29.4,25.7,33.6,,,,,,,
2017-07-23,28.7,,,80.8,,,,,,
2017-07-24,28.4,25.4,33.6,8.6,,,,,,
2017-07-25,29.6,26.2,32.8,0.3,,,,,,
2017-07-26,28.4,,32.5,0,,,,,,
2017-07-27,28.8,26.2,32.5,0,,,,,,
2017-07-28,28.6,,34.2,3.8,,,,,,
2017-07-29,29.5,26.2,33.7,5.6,,,,,,
2017-07-30,30.7,27.7,35,0,,,,,,
2017-07-31,30.9,27.8,35.3,,,,,,,
2017-08-01,30.8,27.6,34.5,,,,,,,
2017-08-02,30.4,27.2,34.3,0.5,,,,,,
2017-08-03,29.3,,32.2,6.1,,,,,,
2017-08-04,29.6,27.5,,9.4,,,,,,
2017-08-05,28.9,27,32.7,2.3,,,,,,
2017-08-06,28.5,,32,1,,,,,,
2017-08-07,28.8,26.1,33.2,2.5,,,,,,
2017-08-08,29,26.6,33.4,8.1,,,,,,
2017-08-09,30.2,27.5,36.3,0.5,,,,,,
2017-08-10,30.2,,35.5,12.4,,,,,,
2017-08-11,30.6,26.2,35.8,0.5,,,,,,
2017-08-12,31.7,26.2,36.8,0,,,,,,
2017-08-13,31.8,27.5,38.2,,,,,,,
2017-08-14,30.6,,35.4,7.1,,,,,,
2017-08-15,30.7,27.6,34,2.5,,,,,,
2017-08-16,28.2,,32.2,49.3,,,,,,
2017-08-17,26.7,,,65,,,,,,
2017-08-18,29.1,24.7,,0.5,,,,,,
2017-08-19,29.1,,34.5,0.8,,,,,,
2017-08-20,29,26.5,,0,,,,,,
2017-08-21,29.5,26.9,34.1,0,,,,,,
2017-08-22,29.9,27.6,,,,,,,,
2017-08-23,28.5,,32,30.5,,,,,,
2017-08-24,28.5,,,15.5,,,,,,
2017-08-25,29.2,25.8,,0,,,,,,
2017-08-26,28.4,,34.2,122.9,,,,,,
2017-08-27,28,24.4,,24.4,,,,,,
2017-08-28,27.9,25,33.2,5.6,,,,,,
2017-08-29,27.3,25.1,30,3,,,,,,
2017-08-30,29.6,26,,5.1,,,,,,
2017-08-31,29.3,25,33.2,,,,,,,
2017-09-01,30.6,27,,1,,,,,,
2017-09-02,29.8,27.4,34.8,11.7,,,,,,
2017-09-03,30.6,26.5,35.1,,,,,,,
2017-09-04,30.8,26.5,34.9,,,,,,,
2017-09-05,29.3,25.5,32.7,56.4,,,,,,
2017-09-06,28.4,26,35.7,79.8,,,,,,
2017-09-07,29.4,25.2,33.5,11.9,,,,,,
2017-09-08,30.7,26.7,,1.8,,,,,,
2017-09-09,31.3,28.3,36,0,,,,,,
2017-09-10,28.8,,35.2,22.6,,,,,,
2017-09-11,30.3,26.1,,1.8,,,,,,
2017-09-12,30.2,27.3,33.5,4.6,,,,,,
2017-09-13,28.2,,,22.6,,,,,,
2017-09-14,29.6,26.2,,,,,,,,
2017-09-15,29.1,26,,46.2,,,,,,
2017-09-16,29.3,26,,1.5,,,,,,
2017-09-17,28.2,,31,1.5,,,,,,
2017-09-18,29.5,26.3,34,0.8,,,,,,
2017-09-19,30.9,26.6,34.5,0,,,,,,
2017-09-20,28.1,,32,10.4,,,,,,
2017-09-21,29.6,,36.8,51.3,,,,,,
2017-09-22,27.6,24.8,32.8,1.8,,,,,,
2017-09-23,26.6,,,47.5,,,,,,
2017-09-24,28.2,24.5,33.8,2,,,,,,
2017-09-25,28.8,26.2,32.5,1.8,,,,,,
2017-09-26,28.9,,34,20.1,,,,,,
2017-09-27,29.7,25.2,33.7,13.5,,,,,,
2017-09-28,29.4,,35.6,24.4,,,,,,
2017-09-29,29.2,24.4,33.7,5.6,,,,,,
2017-09-30,29.2,24.7,33.9,1.5,,,,,,
2017-10-01,27.8,,32,12.2,,,,,,
2017-10-02,26.6,,30.5,26.7,,,,,,
2017-10-03,25.6,,29.8,15.2,,,,,,
2017-10-04,26.8,24.6,29.7,12.2,,,,,,
2017-10-05,27.4,24.8,31.5,18.8,,,,,,
2017-10-06,28.7,26.4,,1,,,,,,
2017-10-07,27.7,,32.6,12.4,,,,,,
2017-10-08,28.7,25.2,32.8,,,,,,,
2017-10-09,28.9,25.8,,13.7,,,,,,
2017-10-10,29.6,26.2,32.4,,,,,,,
2017-10-11,28.6,,30.8,19.6,,,,,,
2017-10-12,28.8,26.3,35,19.1,,,,,,
2017-10-13,27.5,,30.3,42.9,,,,,,
2017-10-14,27.1,23.8,33.4,148.6,,,,,,
2017-10-15,29.1,24.9,33.3,2.3,,,,,,
2017-10-16,28.9,25.8,33.8,49,,,,,,
2017-10-17,27.9,25.6,34.2,,,,,,,
2017-10-18,26.9,,33.8,14.2,,,,,,
2017-10-19,28.8,25.6,33.3,1.3,,,,,,
2017-10-20,30.2,26.5,35.2,,,,,,,
2017-10-21,27.6,,34,110.2,,,,,,
2017-10-22,28.6,24.8,34.7,5.1,,,,,,
2017-10-23,29.4,25.1,34.5,34,,,,,,
2017-10-24,27.1,,31,24.9,,,,,,
2017-10-25,27.6,24.6,31.2,5.3,,,,,,
2017-10-26,28.6,25.3,33.6,0,,,,,,
2017-10-27,28.5,24.4,34.1,,,,,,,
2017-10-28,30.1,25.8,34.3,,,,,,,
2017-10-29,29.9,26.2,34.1,,,,,,,
2017-10-30,28.4,,32.7,,,,,,,
2017-10-31,27.8,24,30.8,,,,,,,
2017-11-01,27,25,30,,,,,,,
2017-11-02,28.5,24.8,31.6,,,,,,,
2017-11-03,28.6,24.5,33.3,,,,,,,
2017-11-04,28.6,23.9,33.4,,,,,,,
2017-11-05,25.8,,29.2,0.3,,,,,,
2017-11-06,26,23.2,29.5,0,,,,,,
2017-11-07,27.9,23.5,32.5,,,,,,,
2017-11-08,27.4,26.2,30.2,,,,,,,
2017-11-09,29.2,25.4,33.3,,,,,,,
2017-11-10,29.7,26.7,33.6,,,,,,,
2017-11-11,26.8,,36.1,7.9,,,,,,
2017-11-12,29.3,24.5,34.6,1.8,,,,,,
2017-11-13,28.5,25.8,32.2,0,,,,,,
2017-11-14,28.6,26.4,33,,,,,,,
2017-11-15,29.3,26,33.8,,,,,,,
2017-11-16,28.8,26.2,34.8,2.8,,,,,,
2017-11-17,29.3,26.6,34.3,,,,,,,
2017-11-18,30.3,26.3,35,,,,,,,
2017-11-19,28.4,,34.3,7.1,,,,,,
2017-11-20,26.6,24.8,31.2,27.7,,,,,,
2017-11-21,28.2,25.2,32.3,23.9,,,,,,
2017-11-22,28.7,25.6,33.2,0,,,,,,
2017-11-23,28.3,25.7,31.8,,,,,,,
2017-11-24,28.1,,34,,,,,,,
2017-11-25,27.7,24.4,,,,,,,,
2017-11-26,28.2,24.1,32.6,,,,,,,
2017-11-27,27.8,24.9,31.8,,,,,,,
2017-11-28,27.7,24.6,31.5,,,,,,,
2017-11-29,29.4,24.9,,,,,,,,
2017-11-30,29.1,26.8,,,,,,,,
2017-12-01,28.9,,32.3,,,,,,,
2017-12-02,28.6,25,33,,,,,,,
2017-12-03,29.6,24.9,,,,,,,,
2017-12-04,29.7,24.3,,,,,,,,
2017-12-05,27.4,,29.6,,,,,,,
2017-12-06,28.6,24.8,32.8,,,,,,,
2017-12-07,29.4,26.3,33.7,,,,,,,
2017-12-08,29.6,26.5,33.8,,,,,,,
2017-12-09,27.6,24.7,31.7,,,,,,,
2017-12-10,27.8,24.2,34.3,,,,,,,
2017-12-11,28.1,24.3,34.6,,,,,,,
2017-12-12,28.8,26.2,32.8,,,,,,,
2017-12-13,28.5,26,32.5,4.3,,,,,,
2017-12-14,27.7,,32.6,30.2,,,,,,
2017-12-15,28.3,26,32.6,0.3,,,,,,
2017-12-16,28.4,,33.3,,,,,,,
2017-12-17,25.6,,29.6,,,,,,,
2017-12-18,22.9,,27.5,,,,,,,
2017-12-19,20.9,,25.8,,,,,,,
2017-12-20,20.9,17,25.6,,,,,,,
2017-12-21,22.2,17.6,,,,,,,,
2017-12-22,23.8,18.2,28.8,,,,,,,
2017-12-23,27.2,22,33.7,,,,,,,
2017-12-24,28.5,23.4,34.2,,,,,,,
2017-12-25,26.1,23.3,29.6,,,,,,,
2017-12-26,22.2,,25.8,7.9,,,,,,
2017-12-27,20.9,19.5,22.2,8.9,,,,,,
2017-12-28,23.6,21.2,27.8,0.8,,,,,,
2017-12-29,26.4,21.8,30.8,0,,,,,,
2017-12-30,27.7,24,31.5,,,,,,,
2017-12-31,27.1,,31.8,,,,,,,
2018-01-01,26.7,23,31.2,,,,,,,
2018-01-02,27.4,23.2,31.8,,,,,,,
2018-01-03,27.8,,31.5,,,,,,,
2018-01-04,28.8,24.7,33.8,,,,,,,
2018-01-05,29.6,25.5,,,,,,,,
2018-01-06,28.7,26,33.5,,,,,,,
2018-01-07,28,25.9,,,,,,,,
2018-01-08,28.9,25.6,34,,,,,,,
2018-01-09,29.3,26.5,34.8,,,,,,,
2018-01-10,24.8,,28.7,56.9,,,,,,
2018-01-11,24.6,22.4,28.8,15.5,,,,,,
2018-01-12,23.6,,28.4,0,,,,,,
2018-01-13,23.2,19.6,28.4,,,,,,,
2018-01-14,24.8,20,,,,,,,,
2018-01-15,25.4,21.4,30.3,,,,,,,
2018-01-16,27,22.8,33.1,,,,,,,
2018-01-17,27.9,23.5,33.4,,,,,,,
2018-01-18,28.2,,33.9,,,,,,,
2018-01-19,28.8,23.8,34.8,,,,,,,
2018-01-20,28.7,24.4,,,,,,,,
2018-01-21,28.9,25,33.4,,,,,,,
2018-01-22,29.3,25.4,,,,,,,,
