Date,STN1126,STN0472,STN1094,STN1089,STN0171,STN0680,STN0679,STN1074,STN1075,STN1015,STN1415,STN1181,STN0481,STN1434,T12A,T7
15-08-16,1,0,1,5,4,4.5,1.5,0,0.5,3.5,--,0.5,3,--,7.8,7.8
16-08-16,0,--,8.5,11.5,10,0,4,--,6,4,--,2.5,4,--,0,0
17-08-16,0,--,0,0,0,0,0,--,0,0.5,--,0,0,--,0,0
18-08-16,0,0,0,0,0,0,0,--,0,0,--,0,0,--,0,0
19-08-16,0,--,0,0,0,0,0,--,0,0,--,0,0,--,0,0
20-08-16,0,--,0,0,0,0,0,--,0,0,--,0,0,--,0,0
21-08-16,0,--,0,0,0,0,0,--,0,0,--,0,0,--,0,0
22-08-16,0,--,0,0,0,0,0,--,0,0,--,0,0,0,0,0
23-08-16,0,--,0,0,0,0,0,0,0,0,--,0,0,1.5,11.4,11.4
24-08-16,13,--,7.5,10,0,0,0,--,0,0,--,0,1.5,1.5,0,0
25-08-16,0,--,0,0.5,0,0,0,--,0,0,--,0,0,--,15.8,15.8
26-08-16,5,--,28,3,2.5,7,1.5,--,1.5,0.5,--,1.5,1,6,7.7,7.7
27-08-16,29.5,0,26,16.5,11,0,7.5,--,24.5,5,--,39,24,1.5,0,0
28-08-16,85.5,0,34.5,46.5,36,0,18,--,34,19,--,14.5,10.5,0,75.5,75.5
29-08-16,18,--,78.5,88,27,0,43.5,--,42,21.5,--,26.5,32,0,28.1,28.1
30-08-16,7,--,47,39.5,34.5,0,35.5,--,38.5,--,--,8.5,36.5,--,51.6,51.6
31-08-16,34,--,69,31,46.5,0,16,--,18,--,--,3,0.5,2.5,0,0
1-09-16,35,--,100,0,0,0,0,--,0,--,--,0,0,0,0,0
2-09-16,0,--,0,1,0,0,0,--,0,--,--,0,0,8.5,0,0
3-09-16,0,--,0,0,0,0,0,--,0,--,--,0,0,8.5,0,0
4-09-16,0,--,1,1.5,0,0,0,--,0,--,--,0,0,--,0,0
5-09-16,0,--,0.5,0,0,0,0,--,0,--,--,0,0,--,0,0
6-09-16,0,--,0,0,0,0,0,--,0,--,--,0.5,0,--,0,0
7-09-16,9.5,--,0.5,7.5,1.5,0,2,--,2,--,--,1,1.5,0,1.2,1.2
8-09-16,49.5,--,12.5,56,24.5,0,18,--,30.5,--,--,1.5,2,0,20,20
9-09-16,2.5,--,6.5,2.5,5.5,0,0,--,0.5,--,--,1,0,15.5,0,0
10-09-16,1,--,0,0,5.5,0,0,--,0,--,--,0,0,--,0,0
11-09-16,1,--,0.5,0,0,0,0,--,0.5,--,--,0,0,--,0,0
12-09-16,2,--,0,0.5,0,0,0,--,0,--,--,0,0,--,0,0
13-09-16,1,--,0,0.5,0,0,0,--,0,--,--,0,4,--,0,0
14-09-16,4.5,--,18.5,6,26.5,0,4.5,--,5,10,--,22.5,21,88.5,3.7,3.7
15-09-16,1.5,--,2.5,5,3,0,0,--,0,0,--,0,0,15.5,0,0
16-09-16,3,--,1,3.5,4.5,0,0,--,0,0,--,0,0,11.5,0,0
17-09-16,34.5,--,9.5,11,6,21,14.5,--,18,30.5,--,38.5,25.5,0,6.9,6.9
18-09-16,7.5,--,14.5,2.5,10.5,0,21,--,38,30,--,30.5,2.5,1,0,0
19-09-16,0,--,0,0,0,0,24,--,0.5,1,--,0,0,0.5,0,0
20-09-16,0,--,0,0,0,0,38.5,--,56.5,11.5,--,13.5,0,15,0,0
21-09-16,59,--,25.5,45,44,0,27,--,30,13,--,30,28.5,77.5,25.3,25.3
22-09-16,14,--,18.5,15,16.5,0,5.5,--,7.5,9,--,7,14,5,5.4,5.4
23-09-16,14,--,42.5,4.5,35.5,0,10,--,11.5,6,--,3.5,28,29,5.3,5.3
24-09-16,37,--,48.5,61,22.5,0,10,--,9,2,--,12.5,5,2.5,14.1,14.1
25-09-16,14,--,15.5,20,53.5,0,13,--,18,1.5,--,2,1,6.5,0,0
26-09-16,0,--,0,0,47,0,0.5,--,1.5,5,--,0.5,8,4.5,0,0
27-09-16,42,--,2.5,17.5,7,0,12.5,--,0,1.5,--,--,5,0,0,0
28-09-16,2.5,--,10,23.5,19,0,10,--,1.5,19.5,--,--,1.5,3,6.2,6.2
29-09-16,0,--,0.5,0,0.5,0,1.5,--,0,0,--,--,0,0,0,0
30-09-16,20,--,7,0,33.5,0,3,--,41.5,20,--,2.5,0,0,0,0
1-10-16,26.5,--,6,28.5,14.5,0,14.5,--,56.5,1.5,--,19,33.5,7,0,0
2-10-16,0,--,0,0.5,3,0,10.5,--,4,10.5,--,0,0,1,36.2,36.2
3-10-16,12.5,--,32.5,47,23,0,80,--,34,8.5,--,4.5,8.5,38.5,9.2,9.2
4-10-16,19.5,--,40,56,17,0,6.5,--,0,0,--,0,0,0,13.1,13.1
5-10-16,12,--,10,19,47,0,4,--,9,6,--,9.5,4.5,2,0,0
6-10-16,0,--,0,0,51,0,4,--,0.5,5,--,0,0,13,6.3,6.3
7-10-16,1.5,--,4.5,0,0,0,0,--,0,2,--,0,0,0.5,0,0
8-10-16,4.5,--,0.5,0,0.5,0,0,--,0,0,--,0,0,1.5,0,0
9-10-16,0,--,0,0,0,0,9.5,--,11,5.5,--,14,0,52.5,0,0
10-10-16,0,--,1.5,0,10.5,0,0,--,1,1.5,--,1.5,6,0.5,0,0
11-10-16,0,--,0,0,0,0,4,--,0,0,--,0,19.5,0,0,0
12-10-16,7.5,--,0,3.5,0,0,1,--,0,0,--,0.5,3,0.5,0,0
13-10-16,30,--,0.5,0,0,0,0,--,0.5,0,--,0,0,0,0,0
14-10-16,0,--,0,0,0,0,0,--,0,0,--,0,0,0,3.6,3.6
15-10-16,10,--,7.5,6.5,3,0,6,--,0.5,0,--,0,0,0,0,0
16-10-16,0,--,0,0,0.5,0,1.5,--,0,0,--,1,0,9.5,36.2,36.2
17-10-16,21,--,40.5,31,43,0,35.5,--,32.5,17.5,--,6.5,8.5,5,0,0
18-10-16,0,--,0,0,0,0,0,56.5,0,0,--,0,0,0,0,0
19-10-16,0,--,0,0,0,0,0,7,0,0,0,0,0,0,0,0
20-10-16,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-10-16,0,--,0,0,0,0,0,0,0,0,0,0,0,0,48.6,48.6
22-10-16,1,--,0,0,4.5,0,27,0,8,3,0,0,3.5,3.5,0,0
23-10-16,39.5,--,0,11,0,0,0,3,0,0,--,4.5,10,33,1.6,1.6
24-10-16,6,--,1.5,0,5.5,0,1,0,0,0,--,0,0,1.5,0,0
25-10-16,4,--,5.5,12,8,0,0.5,7,0,0,--,5.5,0,9.5,8.1,8.1
26-10-16,9,--,19.5,19.5,19,0,57.5,0,22.5,50,--,22,19,3.5,18.1,18.1
27-10-16,12,--,18,26.5,7,0,18,0,18,18,--,5.5,0,14,23.2,23.2
28-10-16,52,--,19,42,7.5,0,10,1.5,34,19.5,--,52.5,13.5,0,23.8,23.8
29-10-16,31,--,22.5,8.5,21,0,12,0,6,36.5,--,13,9,51,13.2,13.2
30-10-16,11,--,14,16,0.5,0,4.5,0,4,5,--,4,9.5,6.5,5,5
31-10-16,4,--,6.5,4.5,5.5,0,0,0,0,0,0,0,0,0,10,10
1-11-16,3,--,1.5,1.5,1.5,0,13.5,0,7,7.5,--,2.5,3,13.5,7.9,7.9
2-11-16,1.5,--,1.5,3,1.5,0,0.5,0,0,2,--,1,0,0,0,0
3-11-16,0,--,0.5,0,0,0,0,0,0,0,--,0,0,0.5,0,0
4-11-16,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-11-16,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-11-16,0,--,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
7-11-16,0,--,0,0,0,0,0,1.5,0,0,0,0,0,0,3.3,3.3
8-11-16,2.5,--,1.5,1,2,0,2,0,4,0.5,0,5,15.5,2,2,2
9-11-16,2,--,0,0,0.5,0,0,0,0,0,--,0,0.5,0.5,7.2,7.2
10-11-16,0,--,17,0.5,5,0,11.5,0,20,17.5,--,14.5,7.5,35,28.5,28.5
11-11-16,--,--,103.5,63.5,32.5,0,48.5,12,45,8.5,--,4,18,6,0,0
12-11-16,--,--,0,0,0,0,7,0,0,0,--,0,0,0,0,0
13-11-16,--,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0
14-11-16,--,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0
15-11-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-11-16,--,--,0,0,0,0,0,7.5,0,0,--,0,0,0,0,0
17-11-16,--,--,0,0,0,0,0,0.5,0,0,178.5,0,0,0,0,0
18-11-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-11-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-11-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-11-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-11-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-11-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-11-16,--,--,5,3.5,5,0,2,0,0,1,0,0,1,0,0,0
25-11-16,--,--,6,2.5,0,0,2,0,1.5,0,0,0.5,2.5,0,0,0
26-11-16,--,--,22.5,1,1,0,1.5,0,0,0,0,0,0,0,0,0
27-11-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-11-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-11-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-11-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-12-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-12-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-12-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-12-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-12-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-12-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-12-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-12-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-12-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-12-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-12-16,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
13-12-16,--,--,0,11,0,0,0,--,0,0,0,0,0,0,0,0
14-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
15-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
16-12-16,--,--,0,2,0,0,5.5,--,2.5,1.5,0,1,2.5,1,21.9,21.9
17-12-16,--,--,14.5,11,0,0,11.5,--,4.5,11,0,6,5,5,0,0
18-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
19-12-16,--,--,0,3,0,0,0,--,0,0,0,0,0,0,0,0
20-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
21-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
22-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
23-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
24-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
25-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
26-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
27-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
28-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
29-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
30-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
31-12-16,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
1-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
2-01-17,--,--,0,0,0,0,0.5,--,0.5,0,0,0,0,0.5,0,0
3-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
4-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
5-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
6-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
7-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
8-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
9-01-17,--,--,2,1.5,2,0,1.5,--,1,0.5,2.5,0.5,0,4.5,0,0
10-01-17,--,--,0.5,1.5,0.5,0,3,--,2,1,--,0.5,0.5,2.5,17.6,17.6
11-01-17,--,--,0,0,0,0,0,--,0,0,--,0,0,0,5.1,5.1
12-01-17,--,--,4,2,12.5,0,8,--,2.5,14.5,0.5,2.5,0.5,6.5,0,0
13-01-17,--,--,22,27,51.5,0,47,--,4.5,3,0,16.5,21,6,0,0
14-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
15-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
16-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
17-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
18-01-17,--,--,4,2,1,0,0,--,0,0,0,0,0.5,0,0,0
19-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,1,0,0
20-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
21-01-17,--,--,0,0,0.5,0,0,--,0,0,0,0,0,0,0,0
22-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
23-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
24-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
25-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
26-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
27-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
28-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
29-01-17,--,--,0,0,0,0,0,--,0,0,--,0,0,0,0,0
30-01-17,--,--,0,0,0,0,0,--,0,0,--,0,0,0,0,0
31-01-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
1-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
2-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
3-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
4-02-17,--,--,0,0,0,0,0,--,0,0,3,0,0,0,0,0
5-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
6-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
7-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
8-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
9-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
10-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
11-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
12-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
13-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
14-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
15-02-17,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0
16-02-17,--,--,0,0,0.5,0,1,--,0,0,0,0,0,0,0,0
17-02-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
18-02-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
19-02-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
20-02-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
21-02-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
22-02-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
23-02-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
24-02-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
25-02-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
26-02-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
27-02-17,17,10.5,0,32.5,0,0,0,--,0,0,0,0,0,0,0,0
28-02-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
1-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
2-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
3-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
4-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
5-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
6-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
7-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
8-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
9-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
10-03-17,0,0,0,0,0,0,0.5,--,26,2.5,17.5,1.5,2.5,32,0,0
11-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
12-03-17,0,0,24.5,9.5,39,9.5,0,--,0,0,0,0,0,0,0,0
13-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
14-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
15-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
16-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
17-03-17,0,0,0,0,0,0,0,--,1,17.5,1.5,0,0,0,0,0
18-03-17,0,0,0,0,0,0,1.5,--,0,0,0,0,0,0,0,0
19-03-17,11,12,11,30,31.5,25.5,0,--,0,0,0,0,0,0.5,0,0
20-03-17,13,5,10.5,0.5,1.5,8.5,2,--,0,0.5,1,3,0,1,0,0
21-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
22-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
23-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
24-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
25-03-17,72.5,47.5,67,75.5,34.5,0,12,--,7,6.5,25,1.5,0,1,0,0
26-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,3.1,3.1
27-03-17,2,1.5,1.5,3.5,1.5,0,9,--,50.5,12,24,12,27,18,0,0
28-03-17,0,1,0,0,0,0,0,--,0,0,0,0,0,0,0,0
29-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
30-03-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,33.6,33.6
31-03-17,60,88,100,51.5,49,11,1,--,15.5,12,23,5,5,17.5,14.4,14.4
1-04-17,1,0.5,0,4,21.5,0.5,21,--,1.5,0,12,8,0,18,0,0
2-04-17,1,1,0.5,8.5,0.5,5.5,0,--,0,0,0.5,0,0,0,0,0
3-04-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
4-04-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
5-04-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
6-04-17,0,0,0,0,0,0,0,--,0,0,0,0,3.5,0,0,0
7-04-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
8-04-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
9-04-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
10-04-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
11-04-17,0,0,3,0,21.5,33.5,13,--,0,0,0,0,0,0,0,0
12-04-17,0,0,0,0,21.5,0,0,--,0,0,0,0,0,0,0,0
13-04-17,0,9,0,0,0,0,0,--,0,0,0,0,0,0,0,0
14-04-17,--,0,0,0,0,0,0,--,0,0,0,--,0,0,0,0
15-04-17,--,0,0,0,0,0,0,--,0,0,0,--,0,0,0,0
16-04-17,--,0,0,0,0,0,0,--,0,0,0,--,0,0,0,0
17-04-17,--,0,0,0,0,0,0,--,0,0,0,--,0,0,0,0
18-04-17,--,0,1,0,0.5,0.5,0,--,0,0,0,--,0,0,0,0
19-04-17,0,0,0,0,0,0,0,--,0,0,0,0.5,0,0,0,0
20-04-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
21-04-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
22-04-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
23-04-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
24-04-17,0,0,0,1.5,0,0,0,--,0.5,0,0,0,0.5,0,0,0
25-04-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
26-04-17,0,0,0,0,0,0,0,--,0,0.5,0,0,0,0.5,0,0
27-04-17,0,0,0,0,0,2,0.5,--,0,2.5,0,0,0,0,10.8,10.8
28-04-17,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
29-04-17,0,1.5,9,4.5,42.5,5,0.5,--,23.5,2,19.5,12.5,21,10,0,0
30-04-17,0,0,0,4.5,40,5.5,10,--,--,0,0,0,0,0,0,0
1-05-17,0,0,0,51.5,0.5,1.5,1,--,--,0.5,0.5,0,0.5,0.5,0,0
2-05-17,0,0,0,0,0,0,0,--,--,0,16.5,2.5,30,0.5,13.8,13.8
3-05-17,16.5,9.5,10,0,1,1.5,0.5,--,--,0,1,1,0,0,0,0
4-05-17,0,0.5,0,0,0,0,0,--,--,0,1,0,0,0,0,0
5-05-17,3,0,0,0,0,0,0.5,--,--,1,21.5,41,13.5,17,0,0
6-05-17,0,0,0,0,2.5,25.5,0,--,--,0,0,0,0,--,0,0
7-05-17,0,0,0,0,0,0,0,--,--,0,0,0,0,--,0,0
8-05-17,0,1,0,0,0,0,0,--,--,0,0,0,0,--,0,0
9-05-17,0,1.5,0,0,0,2,0,--,--,--,0,13.5,23.5,--,0,0
10-05-17,2,1.5,5,13,0,2,0,--,--,--,0.5,0,0.5,--,0,0
11-05-17,2,3,0,0,1,1.5,4.5,--,--,--,0,7.5,0,--,0,0
12-05-17,11,0,0,0,0,0,0,--,--,--,0,0,0,--,0,0
13-05-17,0,0,0,0,0,0,0,--,--,--,0,0,0,--,13.9,13.9
14-05-17,5.5,14.5,36,25,7.5,5,32,--,--,--,10,5,1,--,1.8,1.8
15-05-17,78,14,17,11.5,7,16.5,2,--,--,--,0.5,0.5,9,--,22.4,22.4
16-05-17,0,0.5,6.5,9.5,4.5,11.5,35.5,--,--,--,23.5,27.5,40,--,75.9,75.9
17-05-17,6.5,6,8.5,11,18.5,9.5,12.5,18.5,--,--,13,26,8.5,--,10.9,10.9
18-05-17,2.5,4.5,6.5,5.5,5.5,4.5,7,25,--,2.5,3.5,6.5,7.5,--,10,10
19-05-17,7,1.5,7,8.5,35.5,16.5,1.5,3,14.5,20.5,5,28.5,43.5,--,28.2,28.2
20-05-17,14.5,2.5,32.5,5.5,5,25.5,9,7.5,26,46,10.5,39.5,0,--,0,0
21-05-17,41.5,1,17,0,16.5,56,18,53.5,5.5,0,0,0,1,--,20.7,20.7
22-05-17,23,1,0,2,17,0,0,0,7.5,0,0.5,0,0,--,0,0
23-05-17,10,0,--,0.5,1.5,26.5,9.5,0,5,32,33.5,30.5,8,--,5.7,5.7
24-05-17,23.5,58,--,35,10,7,4.5,0,0,17,0,0,0.5,--,26.1,26.1
25-05-17,38.5,23,25.5,3,31.5,12.5,25.5,66.5,23,0.5,1.5,18.5,11,--,0,0
26-05-17,10,22.5,10.5,25.5,10,55,23,23.5,5,3,3,0.5,0,--,0,0
27-05-17,0,7.5,0,0,22.5,39,5.5,34,10,4,3,0,7.5,--,6.3,6.3
28-05-17,40.5,16.5,9,31,27,34.5,23,31.5,5,40.5,38.5,20,56,--,36.4,36.4
29-05-17,29.5,13.5,34,49,40.5,30,36.5,39.5,45.5,43,49.5,46,43.5,--,10.2,10.2
30-05-17,5.5,2.5,4.5,15,7.5,1.5,3.5,22.5,4.5,2.5,4,8.5,8.5,--,10.4,10.4
31-05-17,3.5,2.5,7,9.5,4,3.5,19,28,32.5,26.5,11,6,14.5,--,2.1,2.1
1-06-17,4.5,4,10,5,24.5,32,7.5,2,0,1.5,0,0,6,--,36.9,36.9
2-06-17,3.5,2,0,0,0,0.5,0,9,6.5,2,0,0,0,--,1.9,1.9
3-06-17,23.5,6.5,0.5,1.5,1.5,0,1,0,0,0,0,2.5,16,--,0,0
4-06-17,0,3,1.5,1,1,1.5,4.5,0,1.5,0,1,6,1.5,--,0,0
5-06-17,6,6.5,1.5,0.5,0,0,0,0,0,0,0,0,0,--,13.9,13.9
6-06-17,39,13.5,25.5,12,6.5,1,0,0,0,0,0.5,--,0,--,0,0
7-06-17,9.5,8,9,0.5,5.5,38,1,0,0.5,16.5,3.5,--,3.5,--,1.6,1.6
8-06-17,0,0,0,1.5,0,0,0,0,1,7,1,--,15,--,0,0
9-06-17,0,0,0,0,0,0,0,0,1,0,0,--,0,--,0,0
10-06-17,0.5,0,0.5,1,0.5,0.5,0,0.5,--,0,0.5,--,0,--,18.3,18.3
11-06-17,4,1,8,10,3,7,19.5,29,--,6,6,--,16,--,0,0
12-06-17,0,0,0,0,0,0,0,0,--,0,0,--,0,--,0,0
13-06-17,0,0,0,0,0,0,0,0,--,0,0,--,0,--,0,0
14-06-17,0,0,0,0,0,0,0,0,--,0,8,1.5,1.5,1,3,3
15-06-17,31,10,18.5,8,10,0,1,12.5,--,2,2,4,15.5,1,0,0
16-06-17,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0
17-06-17,0,0,0,0,0,0,0,0,--,0,0,0,0,0,1.6,1.6
18-06-17,27.5,0,0,0.5,0,0,25,0,--,0.5,25.5,15,31,1,0,0
19-06-17,0,0,0,0,0,0,0,0,--,0,0,0,0.5,0,1.4,1.4
20-06-17,1,12,5,13,3,0,0,0.5,--,0,1,0,0,1,0,0
21-06-17,0,0,0,0,0,0,0,0,--,0,2.5,0,0,0,0,0
22-06-17,2.5,0,0,0,0,0,0,0,--,0,0,0,0,0,1.3,1.3
23-06-17,0.5,0.5,0,0,0,0,0,0,--,0,0,0,0,0,0,0
24-06-17,0,0,--,2,0.5,0.5,0,0,--,0,0,0.5,0,0,0,0
25-06-17,2.5,0,--,3.5,0,0,0,0,--,0,0,0,0,0,0,0
26-06-17,0.5,3,0.5,2,0.5,0.5,0,1,--,0,0,0,0.5,0,0,0
27-06-17,0,0,0,0,0,0,0,0.5,--,0,0,2.5,9.5,0,0,0
28-06-17,0,0,0,0,0,0,0,0.5,--,0,0,0,0,1.5,0,0
29-06-17,0,0,0,0,0,0,0,0,--,0,0,14,0,9.5,11.5,11.5
30-06-17,3.5,5.5,8.5,52.5,26.5,31.5,4.5,3,--,19.5,32.5,10,0.5,30,0,0
1-07-17,2,0,1.5,2,15.5,0.5,0,0,--,0,1,0,0,0,4.3,4.3
2-07-17,5,1,3,7.5,2.5,1.5,0.5,0,--,0.5,3,0.5,2.5,0.5,0,0
3-07-17,0.5,0.5,0,0,1,0,0,0,--,0.5,1.5,0,2.5,1,39.8,39.8
4-07-17,8,0,1.5,16.5,22.5,5,4.5,41,--,2,2.5,2,7.5,2.5,4.3,4.3
5-07-17,17,5,9,4.5,7,6.5,2.5,3,--,0,9,1.5,5,0.5,0,0
6-07-17,14.5,7,0,0.5,0.5,0,0.5,0.5,--,0.5,0.5,0.5,1,0.5,0,0
