"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
11,"Textiles",1162,"Non-knitted clothing accesories",116209,"Non-Knit Babies' Garments",1496786
11,"Textiles",1162,"Non-knitted clothing accesories",116210,"Felt or Coated Fabric Garments",873386
11,"Textiles",1162,"Non-knitted clothing accesories",116211,"Non-Knit Active Wear",25360509
11,"Textiles",1162,"Non-knitted clothing accesories",116212,"Other Women's Undergarments",949109.0000000001
11,"Textiles",1162,"Non-knitted clothing accesories",116213,"Handkerchiefs",11854
11,"Textiles",1162,"Non-knitted clothing accesories",116214,"Scarves",2466450
11,"Textiles",1162,"Non-knitted clothing accesories",116215,"Neck Ties",10156
11,"Textiles",1162,"Non-knitted clothing accesories",116216,"Non-Knit Gloves",7851
11,"Textiles",1162,"Non-knitted clothing accesories",116217,"Other Non-Knit Clothing Accessories",115209
11,"Textiles",1163,"Used clothes & textile articles",116301,"Blankets",4510028
11,"Textiles",1163,"Used clothes & textile articles",116302,"House Linens",674777
11,"Textiles",1163,"Used clothes & textile articles",116303,"Window Dressings",99209
11,"Textiles",1163,"Used clothes & textile articles",116304,"Bedspreads",2601796
11,"Textiles",1163,"Used clothes & textile articles",116305,"Packing Bags",4346934
11,"Textiles",1163,"Used clothes & textile articles",116306,"Awnings, Tents, and Sails",9640593
11,"Textiles",1163,"Used clothes & textile articles",116307,"Other Cloth Articles",1029720
11,"Textiles",1163,"Used clothes & textile articles",116308,"Packaged Sewing Sets",15740
11,"Textiles",1163,"Used clothes & textile articles",116309,"Used Clothing",1124208
11,"Textiles",1163,"Used clothes & textile articles",116310,"Textile Scraps",157913
12,"Footwear and Headwear",1264,"Footwear",126401,"Waterproof Footwear",2962905
12,"Footwear and Headwear",1264,"Footwear",126402,"Rubber Footwear",21437705
12,"Footwear and Headwear",1264,"Footwear",126403,"Leather Footwear",2066710
12,"Footwear and Headwear",1264,"Footwear",126404,"Textile Footwear",508971
12,"Footwear and Headwear",1264,"Footwear",126405,"Other Footwear",696223
12,"Footwear and Headwear",1264,"Footwear",126406,"Footwear Parts",151001
12,"Footwear and Headwear",1265,"Headgear",126501,"Hat Forms",381.99999999999994
12,"Footwear and Headwear",1265,"Headgear",126502,"Hat Shapes",13937
12,"Footwear and Headwear",1265,"Headgear",126504,"Hats",136667
12,"Footwear and Headwear",1265,"Headgear",126505,"Knitted Hats",197504
12,"Footwear and Headwear",1265,"Headgear",126506,"Other Headwear",883642
12,"Footwear and Headwear",1265,"Headgear",126507,"Headbands and Linings",20832
12,"Footwear and Headwear",1266,"Umbrellas, walking sticks, & whips",126601,"Umbrellas",212095
12,"Footwear and Headwear",1266,"Umbrellas, walking sticks, & whips",126602,"Walking Sticks",14044
12,"Footwear and Headwear",1266,"Umbrellas, walking sticks, & whips",126603,"Umbrella and Walking Stick Accessories",6108
12,"Footwear and Headwear",1267,"Feather articles, feathers, artificial flowers, & articles of human hair",126701,"Bird Skins and Feathers",1563.0000000000002
12,"Footwear and Headwear",1267,"Feather articles, feathers, artificial flowers, & articles of human hair",126702,"Artificial Vegetation",110001
12,"Footwear and Headwear",1267,"Feather articles, feathers, artificial flowers, & articles of human hair",126703,"Processed Hair",251940
12,"Footwear and Headwear",1267,"Feather articles, feathers, artificial flowers, & articles of human hair",126704,"Fake Hair",25428152
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136801,"Curbstones",2086
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136802,"Building Stone",911304
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136803,"Worked Slate",363
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136804,"Milling Stones",85156
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136805,"Abrasive Powder",338739
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136806,"Rock Wool",349061
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136807,"Asphalt",38703
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136808,"Vegetable Fiber",153728
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136809,"Plaster Articles",1093440
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136810,"Cement Articles",115127
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136811,"Asbestos Cement Articles",1519491
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136812,"Asbestos Fibres",87055.00000000001
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136813,"Friction Material",115492.99999999999
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136814,"Processed Mica",40952
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136815,"Other Stone Articles",1085479
13,"Stone And Glass",1369,"Ceramic products",136901,"Bricks",538156
13,"Stone And Glass",1369,"Ceramic products",136902,"Refractory Bricks",137558
13,"Stone And Glass",1369,"Ceramic products",136903,"Refractory Ceramics",3198458.0000000005
13,"Stone And Glass",1369,"Ceramic products",136904,"Ceramic Bricks",341197
13,"Stone And Glass",1369,"Ceramic products",136905,"Roofing Tiles",47011
13,"Stone And Glass",1369,"Ceramic products",136906,"Ceramic Pipes",599
13,"Stone And Glass",1369,"Ceramic products",136907,"Unglazed Ceramics",18279579
13,"Stone And Glass",1369,"Ceramic products",136909,"Laboratory Ceramic Ware",31058
13,"Stone And Glass",1369,"Ceramic products",136910,"Bathroom Ceramics",36134
13,"Stone And Glass",1369,"Ceramic products",136911,"Porcelain Tableware",125714
13,"Stone And Glass",1369,"Ceramic products",136912,"Ceramic Tableware",296948
13,"Stone And Glass",1369,"Ceramic products",136913,"Ornamental Ceramics",31069
13,"Stone And Glass",1369,"Ceramic products",136914,"Other Ceramic Articles",70234
13,"Stone And Glass",1370,"Glass & glassware",137001,"Glass Scraps",18526
13,"Stone And Glass",1370,"Glass & glassware",137002,"Glass Balls",9864
13,"Stone And Glass",1370,"Glass & glassware",137003,"Cast or Rolled Glass",8334
13,"Stone And Glass",1370,"Glass & glassware",137004,"Blown Glass",2694
13,"Stone And Glass",1370,"Glass & glassware",137005,"Float Glass",186730
13,"Stone And Glass",1370,"Glass & glassware",137006,"Glass with Edge Workings",8683
13,"Stone And Glass",1370,"Glass & glassware",137007,"Safety Glass",764346
13,"Stone And Glass",1370,"Glass & glassware",137008,"Insulating Glass",41882
13,"Stone And Glass",1370,"Glass & glassware",137009,"Glass Mirrors",90185
13,"Stone And Glass",1370,"Glass & glassware",137010,"Glass Bottles",14628421
13,"Stone And Glass",1370,"Glass & glassware",137011,"Glass Bulbs",2876
13,"Stone And Glass",1370,"Glass & glassware",137013,"Interior Decorative Glassware",334467
13,"Stone And Glass",1370,"Glass & glassware",137014,"Signaling Glassware",982
13,"Stone And Glass",1370,"Glass & glassware",137015,"Eyewear and Clock Glass",927.9999999999999
13,"Stone And Glass",1370,"Glass & glassware",137016,"Glass Bricks",12139
13,"Stone And Glass",1370,"Glass & glassware",137017,"Laboratory Glassware",69318
13,"Stone And Glass",1370,"Glass & glassware",137018,"Glass Beads",118833
13,"Stone And Glass",1370,"Glass & glassware",137019,"Glass Fibers",311374
13,"Stone And Glass",1370,"Glass & glassware",137020,"Other Glass Articles",35145
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147101,"Pearls",292
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147102,"Diamonds",1330
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147103,"Precious Stones",6472853
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147104,"Synthetic Reconstructed Jewellery Stones",10832
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147105,"Precious Stone Dust",2163
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147106,"Silver",67668
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147108,"Gold",191249017
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147109,"Gold Clad Metals",53
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147110,"Platinum",7335373
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147111,"Platinum Clad Metals",99
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147112,"Precious Metal Scraps",808309
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147113,"Jewellery",144144
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147114,"Metal-Clad Products",118.00000000000003
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147115,"Other Precious Metal Products",630
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147116,"Pearl Products",549493
14,"Precious Metals",1471,"Precious stones, metals, & pearls",147117,"Imitation Jewellery",1385370
15,"Metals",1572,"Iron & steel",157202,"Ferroalloys",208667
15,"Metals",1572,"Iron & steel",157204,"Scrap Iron",883007
15,"Metals",1572,"Iron & steel",157205,"Iron Powder",1417
15,"Metals",1572,"Iron & steel",157206,"Iron Ingots",60671
15,"Metals",1572,"Iron & steel",157207,"Semi-Finished Iron",840688.9999999999
15,"Metals",1572,"Iron & steel",157208,"Hot-Rolled Iron",4683407
15,"Metals",1572,"Iron & steel",157209,"Cold-Rolled Iron",3559425
15,"Metals",1572,"Iron & steel",157210,"Coated Flat-Rolled Iron",127398042
15,"Metals",1572,"Iron & steel",157211,"Large Flat-Rolled Iron",233157
15,"Metals",1572,"Iron & steel",157212,"Large Coated Flat-Rolled Iron",2113366
15,"Metals",1572,"Iron & steel",157213,"Hot-Rolled Iron Bars",9623884
15,"Metals",1572,"Iron & steel",157214,"Raw Iron Bars",22949308
15,"Metals",1572,"Iron & steel",157215,"Other Iron Bars",545469
15,"Metals",1572,"Iron & steel",157216,"Iron Blocks",4526455
15,"Metals",1572,"Iron & steel",157217,"Iron Wire",7335262
15,"Metals",1572,"Iron & steel",157218,"Stainless Steel Ingots",8334
15,"Metals",1572,"Iron & steel",157219,"Large Flat-Rolled Stainless Steel",19627
15,"Metals",1572,"Iron & steel",157220,"Flat-Rolled Stainless Steel",36865
15,"Metals",1572,"Iron & steel",157221,"Hot-Rolled Stainless Steel Bars",11719
15,"Metals",1572,"Iron & steel",157222,"Other Stainless Steel Bars",1304853
15,"Metals",1572,"Iron & steel",157223,"Stainless Steel Wire",7411.999999999999
15,"Metals",1572,"Iron & steel",157225,"Flat Flat-Rolled Steel",67662
15,"Metals",1572,"Iron & steel",157226,"Flat-Rolled Iron",46515
15,"Metals",1572,"Iron & steel",157227,"Steel Bars",3247
15,"Metals",1572,"Iron & steel",157228,"Other Steel Bars",152433
15,"Metals",1572,"Iron & steel",157229,"Steel Wire",289160
15,"Metals",1573,"Iron or steel articles",157301,"Iron Sheet Piling",10793.999999999998
15,"Metals",1573,"Iron or steel articles",157302,"Iron Railway Products",16289
15,"Metals",1573,"Iron or steel articles",157303,"Cast Iron Pipes",97508
15,"Metals",1573,"Iron or steel articles",157304,"Iron Pipes",1042090
15,"Metals",1573,"Iron or steel articles",157305,"Other Large Iron Pipes",27251
15,"Metals",1573,"Iron or steel articles",157306,"Other Small Iron Pipes",19411578
15,"Metals",1573,"Iron or steel articles",157307,"Iron Pipe Fittings",448856
15,"Metals",1573,"Iron or steel articles",157308,"Iron Structures",8742166
15,"Metals",1573,"Iron or steel articles",157309,"Large Iron Containers",3151249
15,"Metals",1573,"Iron or steel articles",157310,"Small Iron Containers",3095825
15,"Metals",1573,"Iron or steel articles",157311,"Iron Gas Containers",4578011
15,"Metals",1573,"Iron or steel articles",157312,"Stranded Iron Wire",254010
15,"Metals",1573,"Iron or steel articles",157313,"Barbed Wire",116313
15,"Metals",1573,"Iron or steel articles",157314,"Iron Cloth",1960011
15,"Metals",1573,"Iron or steel articles",157315,"Iron Chains",188742
15,"Metals",1573,"Iron or steel articles",157316,"Iron Anchors",23269.000000000004
15,"Metals",1573,"Iron or steel articles",157317,"Iron Nails",23223225
15,"Metals",1573,"Iron or steel articles",157318,"Iron Fasteners",809384
15,"Metals",1573,"Iron or steel articles",157319,"Iron Sewing Needles",9206
15,"Metals",1573,"Iron or steel articles",157320,"Iron Springs",639798
15,"Metals",1573,"Iron or steel articles",157321,"Iron Stovetops",28469447
15,"Metals",1573,"Iron or steel articles",157322,"Iron Radiators",1393
15,"Metals",1573,"Iron or steel articles",157323,"Iron Housewares",3109998
15,"Metals",1573,"Iron or steel articles",157324,"Iron Toiletry",69412
15,"Metals",1573,"Iron or steel articles",157325,"Other Cast Iron Products",1181204
15,"Metals",1573,"Iron or steel articles",157326,"Other Iron Products",4865692
15,"Metals",1574,"Copper articles",157402,"Raw Copper",638
15,"Metals",1574,"Copper articles",157403,"Refined Copper",10777039
15,"Metals",1574,"Copper articles",157404,"Scrap Copper",30216408
15,"Metals",1574,"Copper articles",157406,"Copper Powder",18.000000000000004
15,"Metals",1574,"Copper articles",157407,"Copper Bars",36441
15,"Metals",1574,"Copper articles",157408,"Copper Wire",768133
15,"Metals",1574,"Copper articles",157409,"Copper Plating",269783
15,"Metals",1574,"Copper articles",157410,"Copper Foil",1629
15,"Metals",1574,"Copper articles",157411,"Copper Pipes",168
15,"Metals",1574,"Copper articles",157412,"Copper Pipe Fittings",1939
15,"Metals",1574,"Copper articles",157413,"Stranded Copper Wire",52953.99999999999
15,"Metals",1574,"Copper articles",157415,"Copper Fasteners",57437
15,"Metals",1574,"Copper articles",157416,"Copper Springs",16243
15,"Metals",1574,"Copper articles",157418,"Copper Housewares",15603
15,"Metals",1574,"Copper articles",157419,"Other Copper Products",3679
15,"Metals",1575,"Nickel articles",157506,"Nickel Sheets",34661
15,"Metals",1575,"Nickel articles",157507,"Nickel Pipes",1126
15,"Metals",1576,"Aluminum articles",157601,"Raw Aluminium",396931
15,"Metals",1576,"Aluminum articles",157602,"Scrap Aluminium",7824983
15,"Metals",1576,"Aluminum articles",157603,"Aluminium Powder",182206
15,"Metals",1576,"Aluminum articles",157604,"Aluminium Bars",1863097
15,"Metals",1576,"Aluminum articles",157605,"Aluminium Wire",158466
15,"Metals",1576,"Aluminum articles",157606,"Aluminium Plating",1779531
15,"Metals",1576,"Aluminum articles",157607,"Aluminium Foil",2148596
15,"Metals",1576,"Aluminum articles",157608,"Aluminium Pipes",14254.000000000002
15,"Metals",1576,"Aluminum articles",157609,"Aluminium Pipe Fittings",264
15,"Metals",1576,"Aluminum articles",157610,"Aluminium Structures",410130
15,"Metals",1576,"Aluminum articles",157611,"Large Aluminium Containers",7625.999999999999
15,"Metals",1576,"Aluminum articles",157612,"Aluminium Cans",172591
15,"Metals",1576,"Aluminum articles",157613,"Aluminium Gas Containers",326621
15,"Metals",1576,"Aluminum articles",157614,"Stranded Aluminium Wire",85038
15,"Metals",1576,"Aluminum articles",157615,"Aluminium Housewares",3904107
15,"Metals",1576,"Aluminum articles",157616,"Other Aluminium Products",444894
15,"Metals",1578,"Lead articles",157801,"Raw Lead",974316
15,"Metals",1578,"Lead articles",157802,"Scrap Lead",780785
15,"Metals",1578,"Lead articles",157804,"Lead Sheets",14635
15,"Metals",1578,"Lead articles",157806,"Other Lead Products",18714
15,"Metals",1579,"Zinc articles",157901,"Raw Zinc",3581652
15,"Metals",1579,"Zinc articles",157902,"Scrap Waste",123029
15,"Metals",1579,"Zinc articles",157903,"Zinc Powder",565580
15,"Metals",1579,"Zinc articles",157904,"Zinc Bars",943
15,"Metals",1579,"Zinc articles",157905,"Zinc Sheets",404523
15,"Metals",1579,"Zinc articles",157907,"Other Zinc Products",1027737
15,"Metals",1580,"Tin articles",158001,"Raw Tin",1231539
15,"Metals",1580,"Tin articles",158007,"Other Tin Products",189457
15,"Metals",1581,"Cermet articles",158101,"Tungsten",84414
15,"Metals",1581,"Cermet articles",158105,"Cobalt",2676
15,"Metals",1581,"Cermet articles",158108,"Titanium",5628.000000000001
15,"Metals",1581,"Cermet articles",158109,"Zirconium",5900
15,"Metals",1581,"Cermet articles",158112,"Other Metals",318
15,"Metals",1582,"Tools & cutlery",158201,"Garden Tools",984905
15,"Metals",1582,"Tools & cutlery",158202,"Hand Saws",10433
15,"Metals",1582,"Tools & cutlery",158203,"Hand Tools",27845
15,"Metals",1582,"Tools & cutlery",158204,"Wrenches",45821
15,"Metals",1582,"Tools & cutlery",158205,"Other Hand Tools",455665
15,"Metals",1582,"Tools & cutlery",158206,"Tool Sets",53150
15,"Metals",1582,"Tools & cutlery",158207,"Interchangeable Tool Parts",181315
15,"Metals",1582,"Tools & cutlery",158208,"Cutting Blades",26938
15,"Metals",1582,"Tools & cutlery",158209,"Tool Plates",5030
15,"Metals",1582,"Tools & cutlery",158211,"Knives",25747
15,"Metals",1582,"Tools & cutlery",158212,"Razor Blades",865717
15,"Metals",1582,"Tools & cutlery",158213,"Scissors",31342
15,"Metals",1582,"Tools & cutlery",158214,"Other Cutlery",12487
15,"Metals",1582,"Tools & cutlery",158215,"Cutlery Sets",63065
15,"Metals",1583,"Miscellaneous metal products",158301,"Padlocks",149977
15,"Metals",1583,"Miscellaneous metal products",158302,"Metal Mountings",452455
15,"Metals",1583,"Miscellaneous metal products",158303,"Safes",18748
15,"Metals",1583,"Miscellaneous metal products",158304,"Filing Cabinets",23459
15,"Metals",1583,"Miscellaneous metal products",158305,"Metal Office Supplies",15015
15,"Metals",1583,"Miscellaneous metal products",158306,"Bells and Other Metal Ornaments",525822
15,"Metals",1583,"Miscellaneous metal products",158307,"Flexible Metal Tubing",6815
15,"Metals",1583,"Miscellaneous metal products",158308,"Other Metal Fasteners",30068
15,"Metals",1583,"Miscellaneous metal products",158309,"Metal Stoppers",26825415
15,"Metals",1583,"Miscellaneous metal products",158310,"Metal Signs",233681
15,"Metals",1583,"Miscellaneous metal products",158311,"Coated Metal Soldering Products",721722
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168401,"Nuclear Reactors",40827
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168402,"Steam Boilers",1157875
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168403,"Central Heating Boilers",126330.99999999999
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168404,"Boiler Plants",18287
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168405,"Water and Gas Generators",278827
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168406,"Steam Turbines",9325
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168407,"Spark-Ignition Engines",310527
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168408,"Combustion Engines",172644
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168409,"Engine Parts",255784
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168410,"Hydraulic Turbines",1020
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168411,"Gas Turbines",2032670
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168412,"Other Engines",293591
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168413,"Liquid Pumps",3450704
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168414,"Air Pumps",766044
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168415,"Air Conditioners",327172
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168416,"Liquid Fuel Furnaces",40651
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168417,"Industrial Furnaces",40608
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168418,"Refrigerators",707915
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168419,"Other Heating Machinery",908346
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168420,"Rolling Machines",15308
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168421,"Centrifuges",2612984
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168422,"Washing and Bottling Machines",652799
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168423,"Scales",288687
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168424,"Liquid Dispersing Machines",763885
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168425,"Pulley Systems",276470
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168426,"Cranes",294984
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168427,"Fork-Lifts",674288
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168428,"Lifting Machinery",384971
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168429,"Large Construction Vehicles",6226955
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168430,"Other Construction Vehicles",261771
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168431,"Excavation Machinery",1169704
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168432,"Soil Preparation Machinery",602369
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168433,"Harvesting Machinery",208888
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168434,"Dairy Machinery",6686
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168435,"Fruit Pressing Machinery",57286
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168436,"Other Agricultural Machinery",455289
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168437,"Mill Machinery",244405
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168438,"Industrial Food Preperation Machinery",1237166
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168439,"Papermaking Machines",159069
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168440,"Book-binding Machines",258680
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168441,"Other Paper Machinery",272388
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168442,"Print Production Machinery",1136706.0000000002
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168443,"Industrial Printers",822859
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168444,"Artificial Textile Machinery",7222
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168445,"Textile Fiber Machinery",165324
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168446,"Looms",78339
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168447,"Knitting Machines",16373
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168448,"Knitting Machine Accessories",7406
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168449,"Felt Machinery",1454
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168450,"Household Washing Machines",101849
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168451,"Textile Processing Machines",91476
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168452,"Sewing Machines",440412
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168453,"Leather Machinery",1096
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168454,"Casting Machines",16904
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168455,"Metal-Rolling Mills",96773
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168456,"Non-Mechanical Removal Machinery",1270
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168457,"Metalworking Transfer Machines",4529
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168458,"Metal Lathes",61546.00000000001
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168459,"Drilling Machines",501348
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168460,"Metal Finishing Machines",73793
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168461,"Metalworking Machines",10970
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168462,"Forging Machines",5842
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168463,"Other Non-Metal Removal Machinery",15917
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168464,"Stone Working Machines",43017
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168465,"Woodworking machines",464891
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168466,"Metalworking Machine Parts",172787
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168467,"Motor-working Tools",340506
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168468,"Soldering and Welding Machinery",16986
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168470,"Calculators",106358
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168471,"Computers",3287777
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168472,"Other Office Machines",760174
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168473,"Office Machine Parts",1750598
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168474,"Stone Processing Machines",1607931
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168475,"Glass Working Machines",56112
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168476,"Vending Machines",22500
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168477,"Rubberworking Machinery",1376987
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168478,"Tobacco Processing Machines",50871
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168479,"Machinery Having Individual Functions",2113937
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168480,"Metal Molds",979581
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168481,"Valves",1167111
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168482,"Ball Bearings",175099
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168483,"Transmissions",1024543
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168484,"Gaskets",117587
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168485,"Additive manufacturing machines",141425
16,"Machines",1685,"Electrical machinery and electronics",168501,"Electric Motors",6146743
16,"Machines",1685,"Electrical machinery and electronics",168502,"Electric Generating Sets",3763529
16,"Machines",1685,"Electrical machinery and electronics",168503,"Electric Motor Parts",172570
16,"Machines",1685,"Electrical machinery and electronics",168504,"Electrical Transformers",1709027
16,"Machines",1685,"Electrical machinery and electronics",168505,"Electromagnets",3841
16,"Machines",1685,"Electrical machinery and electronics",168506,"Batteries",395256
16,"Machines",1685,"Electrical machinery and electronics",168507,"Electric Batteries",23903435
16,"Machines",1685,"Electrical machinery and electronics",168508,"Vacuum Cleaners",432623.00000000006
16,"Machines",1685,"Electrical machinery and electronics",168509,"Other Domestic Electric Housewares",1722653
16,"Machines",1685,"Electrical machinery and electronics",168510,"Hair Trimmers",3954
16,"Machines",1685,"Electrical machinery and electronics",168511,"Electrical Ignitions",181620
16,"Machines",1685,"Electrical machinery and electronics",168512,"Electrical Lighting and Signalling Equipment",94014
16,"Machines",1685,"Electrical machinery and electronics",168513,"Portable Lighting",153244
16,"Machines",1685,"Electrical machinery and electronics",168514,"Electric Furnaces",38334
16,"Machines",1685,"Electrical machinery and electronics",168515,"Electric Soldering Equipment",74962
16,"Machines",1685,"Electrical machinery and electronics",168516,"Electric Heaters",2147573
16,"Machines",1685,"Electrical machinery and electronics",168517,"Telephones",812935
16,"Machines",1685,"Electrical machinery and electronics",168518,"Microphones and Headphones",1572346
16,"Machines",1685,"Electrical machinery and electronics",168519,"Sound Recording Equipment",55445
16,"Machines",1685,"Electrical machinery and electronics",168521,"Video Recording Equipment",302836
16,"Machines",1685,"Electrical machinery and electronics",168522,"Audio and Video Recording Accessories",22528
16,"Machines",1685,"Electrical machinery and electronics",168523,"Blank Audio Media",250230
16,"Machines",1685,"Electrical machinery and electronics",168524,"Flat panel displays",4650
16,"Machines",1685,"Electrical machinery and electronics",168525,"Broadcasting Equipment",8161147
16,"Machines",1685,"Electrical machinery and electronics",168526,"Navigation Equipment",1098195
16,"Machines",1685,"Electrical machinery and electronics",168527,"Radio Receivers",50547
16,"Machines",1685,"Electrical machinery and electronics",168528,"Video Displays",1560033
16,"Machines",1685,"Electrical machinery and electronics",168529,"Broadcasting Accessories",600935
16,"Machines",1685,"Electrical machinery and electronics",168530,"Traffic Signals",43042
16,"Machines",1685,"Electrical machinery and electronics",168531,"Audio Alarms",205665
16,"Machines",1685,"Electrical machinery and electronics",168532,"Electrical Capacitors",94319
16,"Machines",1685,"Electrical machinery and electronics",168533,"Electrical Resistors",11080
16,"Machines",1685,"Electrical machinery and electronics",168534,"Printed Circuit Boards",70880
